age,gender,state,occupation,income,education,category,disability_status,bpl_status,employment_status,family_size,scheme_1,scheme_2,scheme_3,scheme_4,scheme_5,scheme_6,scheme_7,scheme_8,scheme_9,scheme_10,scheme_11,scheme_12
71,Other,Bihar,Unemployed,23580.0,Postgraduate,OBC,No,Yes,Unemployed,1,0,0,1,0,0,0,0,0,1,1,1,0
20,Male,Bihar,Government Job,347308.0,10th Pass,ST,No,No,Employed,1,0,0,0,0,1,1,0,0,0,0,1,0
66,Female,Rajasthan,Retired,354235.0,Below 10th,OBC,No,No,Retired,5,0,0,0,0,1,0,0,0,0,0,1,0
13,Female,Karnataka,Private Job,1253420.0,12th Pass,General,Yes,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
48,Female,West Bengal,Private Job,161063.0,10th Pass,OBC,No,No,Employed,6,0,0,0,0,1,0,0,0,0,1,1,0
66,Female,Maharashtra,Government Job,384696.0,Graduate,OBC,No,No,Employed,6,0,0,0,0,1,0,0,0,0,0,1,0
69,Female,Maharashtra,Retired,293192.0,Postgraduate,SC,Yes,No,Retired,4,0,0,0,0,1,0,0,0,0,0,1,0
62,Other,Tamil Nadu,Retired,205385.0,10th Pass,SC,Yes,No,Retired,6,0,0,0,0,1,0,0,0,0,0,1,0
78,Other,Rajasthan,Retired,107015.0,Postgraduate,ST,Yes,No,Retired,2,0,0,0,0,0,0,0,0,0,1,1,0
44,Other,Tamil Nadu,Government Job,166329.0,12th Pass,ST,Yes,No,Employed,8,0,0,0,0,1,0,0,0,0,1,1,0
66,Female,Bihar,Retired,178664.0,Postgraduate,SC,Yes,No,Retired,2,0,0,0,0,1,0,0,0,0,1,1,0
52,Male,Gujarat,Farmer,252665.0,Below 10th,ST,Yes,No,Farmer,4,1,0,0,0,1,0,0,0,0,0,1,0
48,Female,Rajasthan,Business Owner,786477.0,10th Pass,General,Yes,No,Employed,4,0,0,0,0,1,0,1,1,0,0,1,0
9,Female,Uttar Pradesh,Government Job,1195436.0,Below 10th,General,No,No,Employed,1,0,1,0,0,0,0,0,0,0,0,0,0
81,Male,Tamil Nadu,Unemployed,6047.0,Below 10th,SC,Yes,Yes,Unemployed,5,0,0,1,0,0,0,0,0,1,1,1,0
13,Female,Gujarat,Student,75121.0,Postgraduate,SC,No,Yes,Student,5,0,0,0,0,0,0,0,0,0,0,1,0
59,Male,Karnataka,Farmer,27998.0,Postgraduate,General,Yes,Yes,Farmer,6,1,0,1,0,1,0,0,0,0,1,1,0
39,Male,Karnataka,Private Job,613435.0,10th Pass,General,No,No,Employed,6,0,0,0,0,1,1,0,0,0,0,1,0
20,Female,Maharashtra,Student,7600.0,Below 10th,General,No,No,Student,7,0,0,0,1,1,1,0,0,0,1,1,0
55,Male,West Bengal,Private Job,1420095.0,Graduate,SC,No,No,Employed,6,0,0,0,0,1,0,0,0,0,0,1,0
56,Other,Rajasthan,Farmer,264158.0,10th Pass,General,No,No,Farmer,2,1,0,0,0,1,0,0,0,0,0,1,0
63,Female,Bihar,Unemployed,30368.0,10th Pass,OBC,No,Yes,Unemployed,7,0,0,1,0,1,0,0,0,1,1,1,0
74,Other,Tamil Nadu,Retired,190268.0,Graduate,General,Yes,No,Retired,8,0,0,0,0,0,0,0,0,0,1,1,0
19,Female,Bihar,Unemployed,22387.0,12th Pass,SC,Yes,Yes,Unemployed,7,0,0,1,0,1,1,0,0,0,1,1,0
18,Female,Rajasthan,Government Job,248738.0,12th Pass,ST,No,No,Employed,7,0,0,0,0,1,1,0,0,0,0,1,0
35,Other,Gujarat,Private Job,433489.0,Graduate,ST,Yes,No,Employed,6,0,0,0,0,1,1,0,0,0,0,1,0
31,Other,West Bengal,Unemployed,57062.0,Postgraduate,SC,Yes,No,Unemployed,2,0,0,0,0,1,1,0,0,0,1,1,0
78,Female,Delhi,Private Job,1350060.0,Graduate,SC,Yes,No,Employed,8,0,0,0,0,0,0,0,0,0,0,1,0
26,Female,Uttar Pradesh,Farmer,333660.0,Postgraduate,ST,No,No,Farmer,8,0,0,0,0,1,1,0,0,0,0,1,0
78,Male,Gujarat,Retired,92832.0,Below 10th,OBC,Yes,Yes,Retired,5,0,0,1,0,0,0,0,0,1,1,1,0
54,Other,West Bengal,Unemployed,25646.0,10th Pass,SC,No,Yes,Unemployed,5,0,0,1,0,1,0,0,0,0,1,1,0
20,Other,Tamil Nadu,Farmer,325516.0,Postgraduate,ST,Yes,No,Farmer,5,0,0,0,0,1,1,0,0,0,0,1,0
65,Female,Rajasthan,Farmer,20442.0,Postgraduate,SC,Yes,Yes,Farmer,1,1,0,1,0,1,0,0,0,1,1,1,0
35,Female,West Bengal,Unemployed,81948.0,12th Pass,ST,No,Yes,Unemployed,4,0,0,1,0,1,1,0,0,0,1,1,0
17,Female,Punjab,Student,145600.0,12th Pass,ST,Yes,No,Student,5,0,0,0,1,0,0,0,0,0,0,1,0
29,Male,Maharashtra,Farmer,28235.0,Graduate,ST,Yes,No,Farmer,7,1,0,0,0,1,1,0,0,0,1,1,0
63,Other,West Bengal,Unemployed,81690.0,10th Pass,ST,No,Yes,Unemployed,8,0,0,1,0,1,0,0,0,1,1,1,0
24,Female,Gujarat,Student,111351.0,Below 10th,ST,Yes,No,Student,5,0,0,0,1,1,1,0,0,0,1,1,0
57,Other,West Bengal,Business Owner,170174.0,Below 10th,ST,No,No,Employed,2,0,0,0,0,1,0,1,0,0,1,1,0
13,Female,Delhi,Student,137994.0,Graduate,General,Yes,No,Student,4,0,0,0,0,0,0,0,0,0,0,1,0
65,Other,Delhi,Government Job,1428939.0,Postgraduate,SC,Yes,No,Employed,6,0,0,0,0,1,0,0,0,0,0,1,0
73,Male,Bihar,Unemployed,67195.0,Graduate,SC,No,Yes,Unemployed,5,0,0,1,0,0,0,0,0,1,1,1,0
42,Male,Maharashtra,Government Job,1353334.0,12th Pass,SC,Yes,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
67,Male,West Bengal,Farmer,172962.0,Postgraduate,General,No,No,Farmer,8,1,0,0,0,1,0,0,0,0,1,1,0
36,Male,Rajasthan,Farmer,165672.0,10th Pass,SC,No,No,Farmer,5,1,0,0,0,1,1,0,0,0,1,1,0
6,Other,Delhi,Private Job,466191.0,Postgraduate,OBC,No,No,Employed,6,0,0,0,0,0,0,0,0,0,0,0,0
27,Female,Gujarat,Unemployed,23699.0,Postgraduate,General,No,Yes,Unemployed,3,0,0,1,0,1,1,0,0,0,1,1,0
84,Male,Bihar,Retired,236503.0,Graduate,OBC,No,No,Retired,3,0,0,0,0,0,0,0,0,0,0,1,0
68,Other,Tamil Nadu,Farmer,158619.0,Below 10th,General,Yes,No,Farmer,8,1,0,0,0,1,0,0,0,0,1,1,0
56,Female,Karnataka,Unemployed,97799.0,Postgraduate,OBC,No,Yes,Unemployed,7,0,0,1,0,1,0,0,0,0,1,1,0
65,Female,Punjab,Private Job,1011703.0,Below 10th,SC,No,No,Employed,7,0,0,0,0,1,0,0,0,0,0,1,0
60,Other,Maharashtra,Farmer,298550.0,12th Pass,ST,No,No,Farmer,6,1,0,0,0,1,0,0,0,0,0,1,0
39,Female,Delhi,Business Owner,1472257.0,Postgraduate,ST,No,No,Employed,4,0,0,0,0,1,1,1,1,0,0,1,0
80,Male,Rajasthan,Business Owner,477312.0,12th Pass,General,Yes,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
6,Female,Delhi,Private Job,317909.0,Graduate,SC,Yes,No,Employed,5,0,1,0,0,0,0,0,0,0,0,0,0
25,Male,Maharashtra,Farmer,344742.0,Below 10th,OBC,Yes,No,Farmer,2,0,0,0,0,1,1,0,0,0,0,1,0
16,Other,Punjab,Unemployed,86034.0,Postgraduate,OBC,Yes,Yes,Unemployed,5,0,0,0,0,0,0,0,0,0,0,1,0
42,Female,Delhi,Government Job,1050940.0,12th Pass,ST,No,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
72,Male,Karnataka,Retired,52708.0,Graduate,SC,Yes,No,Retired,5,0,0,0,0,0,0,0,0,0,1,1,0
27,Female,Delhi,Unemployed,26302.0,Postgraduate,ST,Yes,Yes,Unemployed,2,0,0,1,0,1,1,0,0,0,1,1,0
19,Other,Uttar Pradesh,Student,27852.0,12th Pass,General,Yes,No,Student,5,0,0,0,1,1,1,0,0,0,1,1,0
6,Male,Bihar,Student,227.0,Graduate,SC,Yes,Yes,Student,7,0,0,0,0,0,0,0,0,0,0,0,0
78,Male,Rajasthan,Government Job,1129029.0,Graduate,ST,No,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
74,Male,Maharashtra,Unemployed,90342.0,Graduate,General,No,Yes,Unemployed,5,0,0,1,0,0,0,0,0,1,1,1,0
56,Male,Delhi,Business Owner,1221192.0,12th Pass,General,No,No,Employed,5,0,0,0,0,1,0,1,0,0,0,1,0
62,Male,Rajasthan,Farmer,221412.0,10th Pass,SC,No,No,Farmer,2,1,0,0,0,1,0,0,0,0,0,1,0
85,Other,Tamil Nadu,Unemployed,11123.0,Graduate,OBC,Yes,No,Unemployed,1,0,0,0,0,0,0,0,0,0,1,1,0
80,Male,Bihar,Unemployed,8256.0,Postgraduate,SC,No,Yes,Unemployed,8,0,0,1,0,0,0,0,0,1,1,1,0
70,Male,Tamil Nadu,Farmer,197061.0,Below 10th,ST,Yes,No,Farmer,4,1,0,0,0,1,0,0,0,0,1,1,0
7,Female,Rajasthan,Student,61075.0,Below 10th,OBC,No,Yes,Student,8,0,1,0,0,0,0,0,0,0,0,0,0
84,Male,Gujarat,Government Job,1460603.0,10th Pass,General,Yes,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
44,Male,Bihar,Private Job,457961.0,Postgraduate,General,Yes,No,Employed,2,0,0,0,0,1,0,0,0,0,0,1,0
11,Other,West Bengal,Student,16543.0,Graduate,SC,No,Yes,Student,3,0,0,0,0,0,0,0,0,0,0,1,0
46,Male,Maharashtra,Private Job,463746.0,12th Pass,General,Yes,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
23,Female,Punjab,Government Job,875793.0,Postgraduate,OBC,No,No,Employed,4,0,0,0,0,1,1,0,0,0,0,1,0
44,Male,Punjab,Farmer,341095.0,10th Pass,General,No,No,Farmer,2,0,0,0,0,1,0,0,0,0,0,1,0
38,Male,Punjab,Farmer,331285.0,Graduate,ST,Yes,No,Farmer,4,0,0,0,0,1,1,0,0,0,0,1,0
23,Other,Karnataka,Private Job,1044597.0,Graduate,OBC,Yes,No,Employed,1,0,0,0,0,1,1,0,0,0,0,1,0
81,Male,Bihar,Private Job,284593.0,12th Pass,SC,No,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
26,Male,Gujarat,Farmer,297976.0,Postgraduate,SC,Yes,No,Farmer,8,1,0,0,0,1,1,0,0,0,0,1,0
85,Other,Gujarat,Business Owner,211293.0,10th Pass,General,Yes,No,Employed,8,0,0,0,0,0,0,0,0,0,0,1,0
68,Male,Punjab,Government Job,190419.0,Below 10th,SC,No,No,Employed,4,0,0,0,0,1,0,0,0,0,1,1,0
60,Female,Tamil Nadu,Private Job,1050319.0,Below 10th,General,Yes,No,Employed,3,0,0,0,0,1,0,0,0,0,0,1,0
25,Male,Bihar,Private Job,343406.0,Below 10th,OBC,No,No,Employed,6,0,0,0,0,1,1,0,0,0,0,1,0
15,Male,Tamil Nadu,Student,28870.0,10th Pass,General,Yes,Yes,Student,4,0,0,0,1,0,0,0,0,0,0,1,0
53,Male,Delhi,Unemployed,76689.0,Graduate,General,No,No,Unemployed,8,0,0,0,0,1,0,0,0,0,1,1,0
11,Female,Tamil Nadu,Student,119993.0,12th Pass,SC,Yes,No,Student,6,0,0,0,0,0,0,0,0,0,0,1,0
28,Male,West Bengal,Farmer,167117.0,Below 10th,ST,No,No,Farmer,7,1,0,0,0,1,1,0,0,0,1,1,0
26,Female,Gujarat,Business Owner,1365916.0,10th Pass,OBC,Yes,No,Employed,2,0,0,0,0,1,1,1,1,0,0,1,0
78,Other,Bihar,Retired,133478.0,Graduate,ST,No,No,Retired,1,0,0,0,0,0,0,0,0,0,1,1,0
18,Other,Gujarat,Student,85798.0,Postgraduate,OBC,Yes,Yes,Student,1,0,0,1,1,1,1,0,0,0,1,1,0
58,Male,Maharashtra,Unemployed,96138.0,Postgraduate,General,No,Yes,Unemployed,8,0,0,1,0,1,0,0,0,0,1,1,0
22,Female,Bihar,Student,21781.0,Below 10th,ST,Yes,No,Student,5,0,0,0,1,1,1,0,0,0,1,1,0
62,Other,Delhi,Farmer,271544.0,12th Pass,OBC,No,No,Farmer,1,1,0,0,0,1,0,0,0,0,0,1,0
72,Female,Punjab,Retired,388645.0,10th Pass,SC,No,No,Retired,1,0,0,0,0,0,0,0,0,0,0,1,0
85,Male,Uttar Pradesh,Government Job,798154.0,Postgraduate,General,No,No,Employed,7,0,0,0,0,0,0,0,0,0,0,1,0
39,Other,West Bengal,Private Job,1306343.0,10th Pass,General,No,No,Employed,1,0,0,0,0,1,1,0,0,0,0,1,0
44,Other,Tamil Nadu,Farmer,78178.0,12th Pass,ST,Yes,Yes,Farmer,3,1,0,1,0,1,0,0,0,0,1,1,0
76,Other,Delhi,Private Job,529313.0,10th Pass,SC,Yes,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
66,Other,West Bengal,Retired,388492.0,10th Pass,SC,No,No,Retired,5,0,0,0,0,1,0,0,0,0,0,1,0
69,Other,Uttar Pradesh,Business Owner,214210.0,Below 10th,SC,No,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
75,Other,Rajasthan,Retired,84335.0,Postgraduate,SC,No,Yes,Retired,2,0,0,1,0,0,0,0,0,1,1,1,0
31,Female,Delhi,Farmer,224830.0,12th Pass,General,Yes,No,Farmer,3,1,0,0,0,1,1,0,0,0,0,1,0
40,Male,Punjab,Unemployed,19726.0,10th Pass,General,No,Yes,Unemployed,3,0,0,1,0,1,1,0,0,0,1,1,0
65,Female,Uttar Pradesh,Unemployed,96693.0,Below 10th,SC,Yes,No,Unemployed,4,0,0,0,0,1,0,0,0,0,1,1,0
71,Other,Tamil Nadu,Unemployed,75851.0,12th Pass,SC,No,Yes,Unemployed,8,0,0,1,0,0,0,0,0,1,1,1,0
10,Female,West Bengal,Student,80345.0,12th Pass,OBC,No,Yes,Student,5,0,1,0,0,0,0,0,0,0,0,1,0
11,Male,Tamil Nadu,Business Owner,1056147.0,10th Pass,OBC,No,No,Employed,3,0,0,0,0,0,0,0,0,0,0,1,0
8,Other,Punjab,Student,62365.0,Below 10th,SC,Yes,Yes,Student,6,0,0,0,0,0,0,0,0,0,0,0,0
28,Male,Rajasthan,Government Job,172748.0,12th Pass,SC,Yes,No,Employed,6,0,0,0,0,1,1,0,0,0,1,1,0
62,Other,Punjab,Private Job,732416.0,Below 10th,General,No,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
22,Female,Tamil Nadu,Student,1125.0,Postgraduate,SC,No,Yes,Student,5,0,0,1,1,1,1,0,0,0,1,1,0
83,Other,Punjab,Retired,316344.0,Graduate,SC,Yes,No,Retired,8,0,0,0,0,0,0,0,0,0,0,1,0
21,Male,Rajasthan,Farmer,181523.0,Graduate,OBC,No,No,Farmer,6,1,0,0,0,1,1,0,0,0,1,1,0
16,Female,Maharashtra,Private Job,1444930.0,10th Pass,OBC,No,No,Employed,4,0,0,0,0,0,0,0,0,0,0,1,0
81,Male,Rajasthan,Retired,253548.0,Below 10th,ST,Yes,No,Retired,8,0,0,0,0,0,0,0,0,0,0,1,0
45,Other,West Bengal,Private Job,217540.0,12th Pass,ST,Yes,No,Employed,7,0,0,0,0,1,0,0,0,0,0,1,0
42,Female,Tamil Nadu,Farmer,169238.0,12th Pass,SC,No,No,Farmer,2,1,0,0,0,1,0,0,0,0,1,1,0
32,Other,Bihar,Government Job,971596.0,Graduate,SC,Yes,No,Employed,7,0,0,0,0,1,1,0,0,0,0,1,0
58,Male,West Bengal,Private Job,280518.0,10th Pass,OBC,No,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
72,Female,Delhi,Private Job,888051.0,Below 10th,General,No,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
58,Male,Rajasthan,Unemployed,93093.0,Postgraduate,OBC,Yes,No,Unemployed,7,0,0,0,0,1,0,0,0,0,1,1,0
57,Other,Bihar,Farmer,178331.0,12th Pass,ST,No,No,Farmer,4,1,0,0,0,1,0,0,0,0,1,1,0
8,Male,Punjab,Business Owner,729500.0,Graduate,General,No,No,Employed,7,0,0,0,0,0,0,0,0,0,0,0,0
68,Female,Gujarat,Farmer,82576.0,12th Pass,ST,Yes,Yes,Farmer,6,1,0,1,0,1,0,0,0,1,1,1,0
79,Female,West Bengal,Unemployed,33804.0,Graduate,General,No,Yes,Unemployed,1,0,0,1,0,0,0,0,0,1,1,1,0
40,Male,West Bengal,Farmer,96617.0,Graduate,OBC,No,No,Farmer,5,1,0,0,0,1,1,0,0,0,1,1,0
38,Female,Tamil Nadu,Farmer,171968.0,Postgraduate,General,Yes,No,Farmer,3,1,0,0,0,1,1,0,0,0,1,1,0
17,Other,Punjab,Private Job,776555.0,12th Pass,SC,No,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
17,Other,West Bengal,Business Owner,401397.0,Below 10th,OBC,No,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
11,Female,Tamil Nadu,Student,26848.0,10th Pass,OBC,Yes,Yes,Student,2,0,0,0,0,0,0,0,0,0,0,1,0
21,Female,Delhi,Farmer,88803.0,Graduate,SC,No,Yes,Farmer,3,1,0,1,0,1,1,0,0,0,1,1,0
65,Other,Rajasthan,Retired,199330.0,12th Pass,General,Yes,No,Retired,4,0,0,0,0,1,0,0,0,0,1,1,0
21,Other,Punjab,Government Job,575161.0,12th Pass,OBC,Yes,No,Employed,3,0,0,0,0,1,1,0,0,0,0,1,0
69,Female,Delhi,Farmer,29859.0,Graduate,ST,Yes,No,Farmer,1,1,0,0,0,1,0,0,0,0,1,1,0
70,Other,Maharashtra,Unemployed,15587.0,12th Pass,General,Yes,Yes,Unemployed,1,0,0,1,0,1,0,0,0,1,1,1,0
10,Male,West Bengal,Student,52435.0,12th Pass,General,Yes,No,Student,5,0,0,0,0,0,0,0,0,0,0,1,0
24,Female,Tamil Nadu,Student,131238.0,10th Pass,General,Yes,No,Student,1,0,0,0,1,1,1,0,0,0,1,1,0
72,Male,Gujarat,Business Owner,460235.0,Postgraduate,General,Yes,No,Employed,4,0,0,0,0,0,0,0,0,0,0,1,0
69,Other,Bihar,Business Owner,1336020.0,10th Pass,ST,Yes,No,Employed,3,0,0,0,0,1,0,0,0,0,0,1,0
12,Female,Uttar Pradesh,Student,134807.0,Graduate,General,No,No,Student,2,0,0,0,0,0,0,0,0,0,0,1,0
16,Male,Rajasthan,Student,129975.0,12th Pass,General,Yes,No,Student,6,0,0,0,1,0,0,0,0,0,0,1,0
68,Male,Uttar Pradesh,Business Owner,1058284.0,Postgraduate,SC,No,No,Employed,4,0,0,0,0,1,0,0,0,0,0,1,0
66,Female,Karnataka,Retired,244375.0,Below 10th,ST,No,No,Retired,3,0,0,0,0,1,0,0,0,0,0,1,0
6,Other,Bihar,Government Job,320561.0,Graduate,ST,Yes,No,Employed,2,0,0,0,0,0,0,0,0,0,0,0,0
23,Female,Uttar Pradesh,Government Job,1338488.0,Below 10th,OBC,Yes,No,Employed,6,0,0,0,0,1,1,0,0,0,0,1,0
30,Female,Gujarat,Private Job,947855.0,Below 10th,OBC,No,No,Employed,8,0,0,0,0,1,1,0,0,0,0,1,0
40,Other,West Bengal,Private Job,672465.0,Graduate,SC,No,No,Employed,7,0,0,0,0,1,1,0,0,0,0,1,0
8,Other,Karnataka,Student,119179.0,Below 10th,SC,No,No,Student,8,0,0,0,0,0,0,0,0,0,0,0,0
67,Other,Punjab,Farmer,72220.0,Below 10th,General,No,Yes,Farmer,3,1,0,1,0,1,0,0,0,1,1,1,0
24,Other,Tamil Nadu,Student,79364.0,Postgraduate,General,Yes,Yes,Student,8,0,0,1,1,1,1,0,0,0,1,1,0
64,Male,Karnataka,Government Job,1144169.0,Graduate,SC,No,No,Employed,1,0,0,0,0,1,0,0,0,0,0,1,0
9,Female,Delhi,Unemployed,58997.0,12th Pass,ST,No,Yes,Unemployed,1,0,1,0,0,0,0,0,0,0,0,0,0
27,Other,Karnataka,Government Job,444235.0,Graduate,ST,Yes,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
54,Female,Delhi,Private Job,1128765.0,Postgraduate,ST,No,No,Employed,3,0,0,0,0,1,0,0,0,0,0,1,0
69,Male,Uttar Pradesh,Business Owner,1137442.0,Postgraduate,ST,No,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
46,Male,Maharashtra,Private Job,194620.0,10th Pass,SC,No,No,Employed,1,0,0,0,0,1,0,0,0,0,1,1,0
42,Female,Uttar Pradesh,Farmer,244472.0,12th Pass,ST,No,No,Farmer,1,1,0,0,0,1,0,0,0,0,0,1,0
36,Male,Gujarat,Government Job,754520.0,Postgraduate,General,Yes,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
40,Female,Punjab,Farmer,302285.0,Below 10th,ST,No,No,Farmer,7,0,0,0,0,1,1,0,0,0,0,1,0
39,Male,Bihar,Private Job,146633.0,12th Pass,ST,No,No,Employed,6,0,0,0,0,1,1,0,0,0,1,1,0
41,Male,Bihar,Farmer,127955.0,Graduate,SC,Yes,No,Farmer,5,1,0,0,0,1,0,0,0,0,1,1,0
51,Female,Gujarat,Unemployed,83288.0,Below 10th,OBC,No,No,Unemployed,5,0,0,0,0,1,0,0,0,0,1,1,0
78,Female,Gujarat,Private Job,292849.0,Postgraduate,General,No,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
13,Other,Rajasthan,Unemployed,55981.0,10th Pass,SC,Yes,Yes,Unemployed,5,0,0,0,0,0,0,0,0,0,0,1,0
69,Female,Uttar Pradesh,Government Job,1232352.0,12th Pass,OBC,No,No,Employed,7,0,0,0,0,1,0,0,0,0,0,1,0
37,Other,Rajasthan,Unemployed,88022.0,Postgraduate,OBC,Yes,Yes,Unemployed,3,0,0,1,0,1,1,0,0,0,1,1,0
78,Female,Gujarat,Government Job,1079989.0,12th Pass,ST,Yes,No,Employed,4,0,0,0,0,0,0,0,0,0,0,1,0
14,Female,Punjab,Student,39445.0,Graduate,ST,No,Yes,Student,2,0,0,0,0,0,0,0,0,0,0,1,0
80,Female,Karnataka,Retired,170494.0,10th Pass,SC,Yes,No,Retired,7,0,0,0,0,0,0,0,0,0,1,1,0
12,Male,Punjab,Student,7262.0,12th Pass,ST,No,Yes,Student,7,0,0,0,0,0,0,0,0,0,0,1,0
13,Other,Maharashtra,Student,41774.0,10th Pass,General,No,Yes,Student,5,0,0,0,0,0,0,0,0,0,0,1,0
75,Male,Maharashtra,Government Job,1118884.0,Below 10th,General,Yes,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
82,Female,Delhi,Unemployed,47636.0,Below 10th,ST,Yes,No,Unemployed,2,0,0,0,0,0,0,0,0,0,1,1,0
68,Other,West Bengal,Retired,295387.0,Graduate,General,Yes,No,Retired,2,0,0,0,0,1,0,0,0,0,0,1,0
45,Female,West Bengal,Government Job,917785.0,10th Pass,ST,Yes,No,Employed,3,0,0,0,0,1,0,0,0,0,0,1,0
18,Male,Gujarat,Business Owner,1021646.0,Graduate,SC,Yes,No,Employed,8,0,0,0,0,1,1,1,0,0,0,1,0
73,Female,Delhi,Business Owner,1244510.0,Graduate,ST,Yes,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
23,Female,Bihar,Government Job,871205.0,12th Pass,General,Yes,No,Employed,1,0,0,0,0,1,1,0,0,0,0,1,0
35,Female,Rajasthan,Unemployed,40536.0,12th Pass,General,Yes,Yes,Unemployed,7,0,0,1,0,1,1,0,0,0,1,1,0
6,Female,Karnataka,Business Owner,289268.0,10th Pass,SC,Yes,No,Employed,3,0,1,0,0,0,0,0,0,0,0,0,0
73,Other,Tamil Nadu,Retired,357866.0,Below 10th,SC,Yes,No,Retired,8,0,0,0,0,0,0,0,0,0,0,1,0
82,Other,Uttar Pradesh,Retired,194442.0,Graduate,General,Yes,No,Retired,5,0,0,0,0,0,0,0,0,0,1,1,0
69,Male,Tamil Nadu,Unemployed,78920.0,Postgraduate,SC,No,Yes,Unemployed,1,0,0,1,0,1,0,0,0,1,1,1,0
64,Other,Bihar,Retired,356120.0,Below 10th,ST,Yes,No,Retired,5,0,0,0,0,1,0,0,0,0,0,1,0
35,Other,Delhi,Farmer,102744.0,Postgraduate,OBC,No,No,Farmer,6,1,0,0,0,1,1,0,0,0,1,1,0
62,Female,Punjab,Business Owner,463811.0,Postgraduate,SC,No,No,Employed,4,0,0,0,0,1,0,1,1,0,0,1,0
17,Female,Tamil Nadu,Student,103152.0,Postgraduate,OBC,Yes,No,Student,1,0,0,0,1,0,0,0,0,0,0,1,0
76,Other,West Bengal,Government Job,579633.0,Below 10th,ST,Yes,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
26,Male,Uttar Pradesh,Private Job,999475.0,Postgraduate,SC,Yes,No,Employed,2,0,0,0,0,1,1,0,0,0,0,1,0
65,Male,West Bengal,Farmer,27400.0,Postgraduate,ST,No,Yes,Farmer,8,1,0,1,0,1,0,0,0,1,1,1,0
14,Male,Gujarat,Student,69783.0,Graduate,ST,Yes,Yes,Student,4,0,0,0,0,0,0,0,0,0,0,1,0
81,Male,Karnataka,Government Job,497123.0,Graduate,OBC,No,No,Employed,3,0,0,0,0,0,0,0,0,0,0,1,0
12,Female,Karnataka,Student,118220.0,12th Pass,ST,Yes,No,Student,1,0,0,0,0,0,0,0,0,0,0,1,0
65,Male,Tamil Nadu,Government Job,933732.0,10th Pass,ST,No,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
41,Male,Rajasthan,Farmer,47322.0,10th Pass,ST,No,Yes,Farmer,1,1,0,1,0,1,0,0,0,0,1,1,0
5,Female,Rajasthan,Private Job,898884.0,12th Pass,ST,No,No,Employed,3,0,1,0,0,0,0,0,0,0,0,0,0
10,Male,West Bengal,Student,68233.0,Postgraduate,ST,No,Yes,Student,3,0,0,0,0,0,0,0,0,0,0,1,0
16,Female,Rajasthan,Unemployed,18585.0,12th Pass,General,No,No,Unemployed,3,0,0,0,0,0,0,0,0,0,0,1,0
68,Female,Tamil Nadu,Unemployed,37083.0,12th Pass,SC,No,Yes,Unemployed,3,0,0,1,0,1,0,0,0,1,1,1,0
77,Other,Bihar,Retired,99306.0,Graduate,General,Yes,No,Retired,4,0,0,0,0,0,0,0,0,0,1,1,0
28,Male,Bihar,Business Owner,442999.0,Graduate,ST,Yes,No,Employed,8,0,0,0,0,1,1,1,0,0,0,1,0
10,Female,Tamil Nadu,Government Job,1276197.0,Graduate,ST,No,No,Employed,2,0,1,0,0,0,0,0,0,0,0,1,0
38,Male,Tamil Nadu,Farmer,126815.0,10th Pass,OBC,No,No,Farmer,4,1,0,0,0,1,1,0,0,0,1,1,0
65,Male,Rajasthan,Retired,319257.0,Graduate,General,Yes,No,Retired,8,0,0,0,0,1,0,0,0,0,0,1,0
17,Female,Maharashtra,Business Owner,355833.0,Graduate,SC,Yes,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
24,Male,Delhi,Unemployed,92760.0,Graduate,ST,No,Yes,Unemployed,1,0,0,1,0,1,1,0,0,0,1,1,0
47,Male,West Bengal,Unemployed,42587.0,Postgraduate,OBC,Yes,Yes,Unemployed,5,0,0,1,0,1,0,0,0,0,1,1,0
46,Male,Delhi,Private Job,1363096.0,Graduate,General,No,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
